model_year,make,model,vehicle_class,engine_size_l,cylinders,transmission,fuel_type,city_l_per_100_km,highway_l_per_100_km,combined_l_per_100_km,combined_mpg,co2_emissions_g_per_km,co2_rating,smog_rating,vehicle_specification_make,vehicle_specification_model,measurements_obtained_in_year,overall_length,overall_width,overall_height,wheelbase,curb_weight,front_end_length,rear_end_length,side_glass_height,body_side_height,roof_width,front_overhang,rear_overhang,track_width_front,track_width_rear,weight_distribution
2011,BMW,335is Coupe,Subcompact,3.0,6,AM7,Z,13.8,9.9,12.1,23,278,,,BMW,3 SERIES COUPE 335i/335is RWD,7.0,459.0,178.0,138.0,276,1620.0,126.0,67.0,34.0,78.0,121.0,78.0,106.0,149.0,150.0,50/50
2011,BMW,335is Coupe,Subcompact,3.0,6,M6,Z,13.7,9.0,11.6,24,267,,,BMW,3 SERIES COUPE 335i/335is RWD,7.0,459.0,178.0,138.0,276,1620.0,126.0,67.0,34.0,78.0,121.0,78.0,106.0,149.0,150.0,50/50
2011,BMW,528i,Mid-size,3.0,6,A8,Z,11.0,7.4,9.4,30,216,,,BMW,5 SERIES 528i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297,1720.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,535i,Mid-size,3.0,6,A8,Z,11.5,7.8,9.8,29,225,,,BMW,5 SERIES 535i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297,1845.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,535i,Mid-size,3.0,6,M6,Z,12.5,8.5,10.7,26,246,,,BMW,5 SERIES 535i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297,1845.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,535i xDrive,Mid-size,3.0,6,A8,Z,11.8,8.0,10.1,28,232,,,BMW,5 SERIES 535i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297,1920.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,535i xDrive Gran Turismo,Full-size,3.0,6,A8,Z,13.0,8.7,11.0,26,253,,,BMW,5 SERIES 535i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297,1920.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,550i,Mid-size,4.4,8,A8,Z,14.3,9.4,12.1,23,278,,,BMW,5 SERIES 550i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297,1980.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,550i,Mid-size,4.4,8,M6,Z,16.1,10.5,13.6,21,313,,,BMW,5 SERIES 550i 4 DR SEDAN RWD,11.0,490.0,186.0,146.0,297,1980.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,550i xDrive,Mid-size,4.4,8,A8,Z,15.0,9.9,12.7,22,292,,,BMW,5 SERIES 550i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297,2050.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,550i xDrive Gran Turismo,Full-size,4.4,8,A8,Z,16.2,10.9,13.8,20,317,,,BMW,5 SERIES 550i xDrive 4 DR SEDAN AWD,11.0,490.0,186.0,146.0,297,2050.0,148.0,55.0,38.0,81.0,111.0,83.0,110.0,160.0,163.0,51/49
2011,BMW,750i xDrive,Full-size,4.4,8,A6,Z,17.1,11.8,14.7,19,338,,,BMW,7 SERIES 750i XDRIVE 4DR SEDAN AWD,9.0,507.0,190.0,148.0,307,2140.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2011,BMW,750Li xDrive,Full-size,4.4,8,A6,Z,17.1,11.8,14.7,19,338,,,BMW,7 SERIES 750Li XDRIVE 4DR SEDAN AWD,9.0,521.0,190.0,148.0,321,2205.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2011,BMW,760Li,Full-size,6.0,12,A8,Z,18.5,12.1,15.6,18,359,,,BMW,7 SERIES 760Li 4DR SEDAN RWD,9.0,521.0,190.0,148.0,321,2280.0,139.0,60.0,38.0,81.0,112.0,87.0,114.0,161.0,163.0,50/50
2011,BMW,ActiveHybrid 7 L,Full-size,4.4,8,A8,Z,13.7,9.8,12.0,24,276,,,BMW,X6 ActiveHybrid 4DR SUV,8.0,489.0,198.0,170.0,293,,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2011,BMW,ActiveHybrid X6,Sport utility vehicle,4.4,8,A7,Z,14.0,12.1,13.2,21,304,,,BMW,X6 ActiveHybrid 4DR SUV,8.0,489.0,198.0,170.0,293,,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2011,BMW,Alpina B7 xDrive,Full-size,4.4,8,A6,Z,17.3,11.4,14.7,19,338,,,BMW,X6 xDRIVE 35i 4DR SUV,8.0,489.0,198.0,170.0,293,2220.0,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2011,BMW,M3 Sedan,Compact,4.0,8,AM7,Z,17.1,11.7,14.7,19,338,,,BMW,M3 4DR SEDAN RWD,8.0,458.0,182.0,140.0,276,1690.0,130.0,47.0,36.0,78.0,108.0,82.0,101.0,153.0,152.0,50/50
2011,BMW,M3 Sedan,Compact,4.0,8,M6,Z,17.0,11.4,14.5,19,334,,,BMW,M3 4DR SEDAN RWD,8.0,458.0,182.0,140.0,276,1690.0,130.0,47.0,36.0,78.0,108.0,82.0,101.0,153.0,152.0,50/50
2011,BMW,M3 Cabriolet,Subcompact,4.0,8,AM7,Z,17.3,11.9,14.9,19,343,,,BMW,M3 2DR CONV RWD,8.0,462.0,180.0,138.0,276,1880.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50/50
2011,BMW,M3 Cabriolet,Subcompact,4.0,8,M6,Z,17.4,11.9,14.9,19,343,,,BMW,M3 2DR CONV RWD,8.0,462.0,180.0,138.0,276,1880.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50/50
2011,BMW,M3 Coupe,Subcompact,4.0,8,AM7,Z,17.1,11.7,14.7,19,338,,,BMW,M3 2DR COUPE RWD,8.0,462.0,180.0,140.0,276,1680.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50/50
2011,BMW,M3 Coupe,Subcompact,4.0,8,M6,Z,17.0,11.4,14.5,19,334,,,BMW,M3 2DR COUPE RWD,8.0,462.0,180.0,140.0,276,1680.0,130.0,51.0,36.0,79.0,106.0,81.0,105.0,154.0,153.0,50/50
2011,BMW,X3 xDrive28i,Sport utility vehicle,3.0,6,A8,Z,12.5,9.3,11.0,26,253,,,BMW,X3 xDrive28i 4 DR SUV,11.0,465.0,188.0,168.0,281,1865.0,138.0,158.0,44.0,85.0,114.0,85.0,97.0,162.0,163.0,50/50
2011,BMW,X3 xDrive35i,Sport utility vehicle,3.0,6,A8,Z,12.6,9.1,11.0,26,253,,,BMW,X3 xDrive35i 4 DR SUV,11.0,465.0,188.0,168.0,281,1915.0,138.0,158.0,44.0,85.0,114.0,85.0,97.0,162.0,163.0,50/50
2011,BMW,X5 xDrive35d,Sport utility vehicle,3.0,6,A6,D,12.3,9.0,10.9,26,294,,,BMW,X5 xDrive35d 4DR SUV AWD,7.0,485.0,193.0,177.0,293,2355.0,127.0,174.0,45.0,88.0,111.0,87.0,106.0,164.0,165.0,48/52
2011,BMW,X5 xDrive35i,Sport utility vehicle,3.0,6,A8,Z,14.6,10.1,12.5,23,288,,,BMW,X5 xDrive35i 4DR SUV AWD,7.0,485.0,193.0,177.0,293,2250.0,127.0,174.0,45.0,88.0,111.0,87.0,106.0,164.0,165.0,48/52
2011,BMW,X5 xDrive50i,Sport utility vehicle,4.4,8,A8,Z,16.9,11.5,14.5,19,334,,,BMW,X5 xDrive50i 4DR SUV AWD,7.0,485.0,193.0,177.0,293,2440.0,127.0,174.0,45.0,88.0,111.0,87.0,106.0,164.0,165.0,48/52
2011,BMW,X5 M,Sport utility vehicle,4.4,8,A6,Z,18.9,13.9,16.7,17,384,,,BMW,X5 xDrive35d 4DR SUV AWD,7.0,485.0,193.0,177.0,293,2355.0,127.0,174.0,45.0,88.0,111.0,87.0,106.0,164.0,165.0,48/52
2011,BMW,X6 xDrive35i,Sport utility vehicle,3.0,6,A8,Z,14.6,10.1,12.5,23,288,,,BMW,X3 xDrive35i 4 DR SUV,11.0,465.0,188.0,168.0,281,1915.0,138.0,158.0,44.0,85.0,114.0,85.0,97.0,162.0,163.0,50/50
2011,BMW,X6 xDrive50i,Sport utility vehicle,4.4,8,A8,Z,16.9,11.5,14.5,19,334,,,BMW,X6 ActiveHybrid 4DR SUV,8.0,489.0,198.0,170.0,293,,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2011,BMW,X6 M,Sport utility vehicle,4.4,8,A6,Z,18.9,13.9,16.7,17,384,,,BMW,X6 ActiveHybrid 4DR SUV,8.0,489.0,198.0,170.0,293,,128.0,137.0,40.0,91.0,115.0,86.0,110.0,165.0,164.0,50/50
2011,BMW,Z4 sDrive30i,Two-seater,3.0,6,A6,Z,12.3,8.1,10.4,27,239,,,BMW,Z4 sDRIVE30i 2DR CONV RWD,9.0,424.0,179.0,129.0,250,1470.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2011,BMW,Z4 sDrive30i,Two-seater,3.0,6,M6,Z,12.1,8.2,10.4,27,239,,,BMW,Z4 sDRIVE30i 2DR CONV RWD,9.0,424.0,179.0,129.0,250,1470.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2011,BMW,Z4 sDrive35i,Two-seater,3.0,6,AM7,Z,13.8,9.9,12.1,23,278,,,BMW,Z4 sDRIVE35i/35is 2DR CONV RWD,9.0,424.0,179.0,129.0,250,1590.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2011,BMW,Z4 sDrive35i,Two-seater,3.0,6,M6,Z,12.7,9.3,11.1,25,255,,,BMW,Z4 sDRIVE35i/35is 2DR CONV RWD,9.0,424.0,179.0,129.0,250,1590.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2011,BMW,Z4 sDrive35is,Two-seater,3.0,6,AM7,Z,13.8,9.9,12.1,23,278,,,BMW,Z4 sDRIVE30i 2DR CONV RWD,9.0,424.0,179.0,129.0,250,1470.0,156.0,73.0,24.0,74.0,125.0,86.0,89.0,151.0,156.0,50/50
2011,Buick,Enclave,Sport utility vehicle,3.6,6,A6,X,14.3,9.9,12.3,23,283,,,BUICK,ENCLAVE 4DR SUV AWD CX/CXL,7.0,513.0,201.0,185.0,302,2261.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55/45
2011,Buick,Enclave AWD,Sport utility vehicle,3.6,6,A6,X,15.0,10.6,13.0,22,299,,,BUICK,ENCLAVE 4DR SUV AWD CX/CXL,7.0,513.0,201.0,185.0,302,2261.0,108.0,205.0,41.0,88.0,105.0,100.0,112.0,171.0,170.0,55/45
2011,Buick,LaCrosse,Mid-size,2.4,4,AS6,X,12.2,7.8,10.2,28,235,,,BUICK,LACROSSE 4DR SEDAN CX FWD,9.0,500.0,186.0,150.0,284,1732.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,58/42
2011,Buick,LaCrosse,Mid-size,3.6,6,AS6,Z,13.7,8.7,11.5,25,265,,,BUICK,LACROSSE 4DR SEDAN CX FWD,9.0,500.0,186.0,150.0,284,1732.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,58/42
2011,Buick,LaCrosse AWD,Mid-size,3.6,6,AS6,Z,14.3,9.1,12.0,24,276,,,BUICK,LACROSSE 4DR SEDAN CXL AWD,9.0,500.0,186.0,150.0,284,1904.0,116.0,52.0,33.0,86.0,111.0,102.0,114.0,156.0,157.0,57/43
2011,Buick,Lucerne,Full-size,3.9,6,A4,X,13.5,8.8,11.4,25,262,,,BUICK,LUCERNE 4DR SEDAN FWD SUPER,6.0,516.0,187.0,147.0,293,1813.0,130.0,70.0,34.0,81.0,106.0,109.0,115.0,159.0,159.0,62/38
2011,Buick,Lucerne,Full-size,3.9,6,A4,E,18.1,11.9,15.3,18,245,,,BUICK,LUCERNE 4DR SEDAN FWD SUPER,6.0,516.0,187.0,147.0,293,1813.0,130.0,70.0,34.0,81.0,106.0,109.0,115.0,159.0,159.0,62/38
2011,Buick,Lucerne,Full-size,4.6,8,A4,Z,15.4,10.3,13.1,22,301,,,BUICK,LUCERNE 4DR SEDAN FWD SUPER,6.0,516.0,187.0,147.0,293,1813.0,130.0,70.0,34.0,81.0,106.0,109.0,115.0,159.0,159.0,62/38
2011,Buick,Regal,Mid-size,2.0,4,AS6,Z,13.0,8.3,10.9,26,251,,,BUICK,REGAL 4DR SEDAN CXL/CXL TURBO,10.0,484.0,186.0,148.0,274,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2011,Buick,Regal,Mid-size,2.0,4,AS6,E,17.3,11.1,14.5,19,232,,,BUICK,REGAL 4DR SEDAN CXL/CXL TURBO,10.0,484.0,186.0,148.0,274,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2011,Buick,Regal,Mid-size,2.0,4,M6,Z,11.9,7.4,9.9,29,228,,,BUICK,REGAL 4DR SEDAN CXL/CXL TURBO,10.0,484.0,186.0,148.0,274,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2011,Buick,Regal,Mid-size,2.0,4,M6,E,15.7,10.5,13.4,21,214,,,BUICK,REGAL 4DR SEDAN CXL/CXL TURBO,10.0,484.0,186.0,148.0,274,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2011,Buick,Regal,Mid-size,2.4,4,AS6,X,12.2,7.8,10.2,28,235,,,BUICK,REGAL 4DR SEDAN CXL/CXL TURBO,10.0,484.0,186.0,148.0,274,1633.0,135.0,62.0,31.0,83.0,115.0,102.0,108.0,159.0,159.0,58/42
2011,Cadillac,CTS,Mid-size,3.0,6,AS6,X,12.8,8.6,10.9,26,251,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS,Mid-size,3.0,6,M6,X,14.7,9.1,12.2,23,281,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS,Mid-size,3.6,6,AS6,X,12.9,8.2,10.8,26,248,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS,Mid-size,3.6,6,M6,X,14.8,9.1,12.2,23,281,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS AWD,Mid-size,3.0,6,AS6,X,13.4,9.0,11.4,25,262,,,CADILLAC,CTS 2 DR COUPE AWD 3.6 4,11.0,479.0,188.0,142.0,288,1874.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2011,Cadillac,CTS AWD,Mid-size,3.6,6,AS6,X,13.2,8.8,11.2,25,258,,,CADILLAC,CTS 2 DR COUPE AWD 3.6 4,11.0,479.0,188.0,142.0,288,1874.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2011,Cadillac,CTS Sport Wagon,Station wagon: Small,3.0,6,AS6,X,12.8,8.6,10.9,26,251,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS Sport Wagon,Station wagon: Small,3.6,6,AS6,X,13.3,8.9,11.3,25,260,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3.0,6,AS6,X,13.4,9.0,11.4,25,262,,,CADILLAC,CTS 2 DR COUPE AWD 3.6 4,11.0,479.0,188.0,142.0,288,1874.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2011,Cadillac,CTS Sport Wagon AWD,Station wagon: Small,3.6,6,AS6,X,13.2,8.8,11.2,25,258,,,CADILLAC,CTS 2 DR COUPE AWD 3.6 4,11.0,479.0,188.0,142.0,288,1874.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,158.0,160.0,54/46
2011,Cadillac,CTS-V,Mid-size,6.2,8,AS6,Z,19.6,12.6,16.4,17,377,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS-V,Mid-size,6.2,8,M6,Z,16.6,12.3,14.7,19,338,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,AS6,Z,19.6,12.6,16.4,17,377,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,CTS-V Sport Wagon,Station wagon: Small,6.2,8,M6,Z,16.6,12.3,14.7,19,338,,,CADILLAC,CTS-V 2 DR COUPE RWD,11.0,479.0,188.0,142.0,288,1907.0,141.0,60.0,30.0,86.0,110.0,87.0,104.0,157.0,160.0,54/46
2011,Cadillac,DTS,Full-size,4.6,8,A4,Z,15.4,10.3,13.1,22,301,,,CADILLAC,DTS 4DR SEDAN FWD,6.0,527.0,190.0,146.0,293,1818.0,137.0,80.0,37.0,79.0,116.0,109.0,126.0,160.0,159.0,61/39
2011,Cadillac,Escalade AWD,Sport utility vehicle,6.2,8,A6,Z,17.0,11.9,14.7,19,338,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,50/50
2011,Cadillac,Escalade AWD,Sport utility vehicle,6.2,8,A6,E,23.3,16.1,20.1,14,322,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,50/50
2011,Cadillac,Escalade ESV AWD,Sport utility vehicle,6.2,8,A6,Z,18.8,13.4,16.4,17,377,,,CADILLAC,ESCALADE ESV 4DR SUV AWD,7.0,566.0,201.0,189.0,330,2695.0,132.0,251.0,46.0,94.0,135.0,99.0,137.0,174.0,171.0,52/48
2011,Cadillac,Escalade ESV AWD,Sport utility vehicle,6.2,8,A6,E,25.7,17.8,22.2,13,355,,,CADILLAC,ESCALADE ESV 4DR SUV AWD,7.0,566.0,201.0,189.0,330,2695.0,132.0,251.0,46.0,94.0,135.0,99.0,137.0,174.0,171.0,52/48
2011,Cadillac,Escalade Hybrid 4WD,Sport utility vehicle,6.0,8,AV,X,11.8,10.1,11.0,26,253,,,CADILLAC,ESCALADE HYBRID 4DR SUV 4WD,8.0,514.0,201.0,189.0,295,2729.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,54/46
2011,Cadillac,SRX,Sport utility vehicle,3.0,6,AS6,X,13.3,9.5,11.6,24,267,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,50/50
2011,Cadillac,SRX AWD,Sport utility vehicle,2.8,6,AS6,Z,15.2,10.7,13.2,21,304,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,50/50
2011,Cadillac,SRX AWD,Sport utility vehicle,3.0,6,AS6,X,13.7,10.4,12.2,23,281,,,CADILLAC,ESCALADE 4DR SUV AWD,8.0,514.0,200.0,189.0,295,2581.0,132.0,199.0,46.0,94.0,135.0,99.0,120.0,174.0,171.0,50/50
2011,Cadillac,STS,Mid-size,3.6,6,AS6,X,12.9,8.2,10.8,26,248,,,CADILLAC,STS 4DR SEDAN RWD 3.6,5.0,499.0,184.0,146.0,295,1802.0,129.0,52.0,35.0,79.0,114.0,92.0,112.0,157.0,158.0,52/48
2011,Cadillac,STS AWD,Mid-size,3.6,6,AS6,X,13.2,8.8,11.2,25,258,,,CADILLAC,STS 4DR SEDAN AWD 3.6 4,5.0,499.0,184.0,146.0,295,1871.0,129.0,52.0,35.0,79.0,114.0,92.0,112.0,157.0,158.0,52/48
2011,Chevrolet,Avalanche,Pickup truck: Standard,5.3,8,A6,X,16.1,11.2,13.9,20,320,,,CHEVROLET,AVALANCHE 1500 P/U CREWCAB S/BOX 2WD,7.0,554.0,201.0,186.0,331,2466.0,131.0,280.0,46.0,97.0,115.0,99.0,125.0,174.0,172.0,52/48
2011,Chevrolet,Avalanche,Pickup truck: Standard,5.3,8,A6,E,21.5,14.7,18.5,15,296,,,CHEVROLET,AVALANCHE 1500 P/U CREWCAB S/BOX 2WD,7.0,554.0,201.0,186.0,331,2466.0,131.0,280.0,46.0,97.0,115.0,99.0,125.0,174.0,172.0,52/48
2011,Chevrolet,Avalanche 4WD,Pickup truck: Standard,5.3,8,A6,X,16.1,11.2,13.9,20,320,,,CHEVROLET,AVALANCHE 1500 P/U CREWCAB S/BOX 4WD,7.0,554.0,201.0,189.0,331,2576.0,131.0,280.0,46.0,97.0,115.0,99.0,125.0,174.0,172.0,52/48
2011,Chevrolet,Avalanche 4WD,Pickup truck: Standard,5.3,8,A6,E,21.5,14.7,18.5,15,296,,,CHEVROLET,AVALANCHE 1500 P/U CREWCAB S/BOX 4WD,7.0,554.0,201.0,189.0,331,2576.0,131.0,280.0,46.0,97.0,115.0,99.0,125.0,174.0,172.0,52/48
2011,Chevrolet,Aveo,Compact,1.6,4,A4,X,9.5,7.0,8.3,34,191,,,CHEVROLET,AVEO 4DR SEDAN FWD /LS/LT,7.0,431.0,171.0,151.0,248,1170.0,96.0,47.0,37.0,78.0,98.0,85.0,100.0,144.0,143.0,61/39
2011,Chevrolet,Aveo,Compact,1.6,4,M5,X,8.8,6.8,7.9,36,182,,,CHEVROLET,AVEO 4DR SEDAN FWD /LS/LT,7.0,431.0,171.0,151.0,248,1170.0,96.0,47.0,37.0,78.0,98.0,85.0,100.0,144.0,143.0,61/39
2011,Chevrolet,Aveo 5,Subcompact,1.6,4,A4,X,9.5,7.0,8.3,34,191,,,CHEVROLET,AVEO 4DR SEDAN FWD /LS/LT,7.0,431.0,171.0,151.0,248,1170.0,96.0,47.0,37.0,78.0,98.0,85.0,100.0,144.0,143.0,61/39
2011,Chevrolet,Aveo 5,Subcompact,1.6,4,M5,X,8.8,6.8,7.9,36,182,,,CHEVROLET,AVEO 4DR SEDAN FWD /LS/LT,7.0,431.0,171.0,151.0,248,1170.0,96.0,47.0,37.0,78.0,98.0,85.0,100.0,144.0,143.0,61/39
2011,Chevrolet,Camaro,Compact,3.6,6,A6,X,12.7,7.9,10.5,27,242,,,CHEVROLET,CAMARO CONVERTIBLE RWD SS,11.0,484.0,192.0,138.0,285,1751.0,151.0,68.0,,81.0,131.0,92.0,107.0,162.0,162.0,52/48
2011,Chevrolet,Camaro,Compact,3.6,6,AS6,X,12.9,8.2,10.8,26,248,,,CHEVROLET,CAMARO CONVERTIBLE RWD SS,11.0,484.0,192.0,138.0,285,1751.0,151.0,68.0,,81.0,131.0,92.0,107.0,162.0,162.0,52/48
2011,Chevrolet,Camaro,Compact,3.6,6,M6,X,13.9,8.5,11.5,25,265,,,CHEVROLET,CAMARO CONVERTIBLE RWD SS,11.0,484.0,192.0,138.0,285,1751.0,151.0,68.0,,81.0,131.0,92.0,107.0,162.0,162.0,52/48
2011,Chevrolet,Camaro SS,Compact,6.2,8,AS6,Z,14.9,9.5,12.5,23,288,,,CHEVROLET,CAMARO CONVERTIBLE RWD SS,11.0,484.0,192.0,138.0,285,1751.0,151.0,68.0,,81.0,131.0,92.0,107.0,162.0,162.0,52/48
2011,Chevrolet,Camaro SS,Compact,6.2,8,M6,Z,14.8,9.7,12.5,23,288,,,CHEVROLET,CAMARO CONVERTIBLE RWD SS,11.0,484.0,192.0,138.0,285,1751.0,151.0,68.0,,81.0,131.0,92.0,107.0,162.0,162.0,52/48
2011,Chevrolet,Colorado,Pickup truck: Small,2.9,4,A4,X,12.8,9.6,11.3,25,260,,,CHEVROLET,COLORADO CREW CAB S/BOX 2WD,4.0,526.0,174.0,162.0,320,1702.0,128.0,268.0,42.0,79.0,103.0,86.0,120.0,152.0,153.0,57/43
2011,Chevrolet,Colorado,Pickup truck: Small,2.9,4,M5,X,12.8,9.3,11.2,25,258,,,CHEVROLET,COLORADO CREW CAB S/BOX 2WD,4.0,526.0,174.0,162.0,320,1702.0,128.0,268.0,42.0,79.0,103.0,86.0,120.0,152.0,153.0,57/43
2011,Chevrolet,Colorado,Pickup truck: Small,3.7,5,A4,X,14.0,10.3,12.4,23,285,,,CHEVROLET,COLORADO CREW CAB S/BOX 2WD,4.0,526.0,174.0,162.0,320,1702.0,128.0,268.0,42.0,79.0,103.0,86.0,120.0,152.0,153.0,57/43
2011,Chevrolet,Colorado,Pickup truck: Small,5.3,8,A4,X,16.1,11.7,14.1,20,324,,,CHEVROLET,COLORADO CREW CAB S/BOX 2WD,4.0,526.0,174.0,162.0,320,1702.0,128.0,268.0,42.0,79.0,103.0,86.0,120.0,152.0,153.0,57/43
2011,Chevrolet,Colorado 4WD,Pickup truck: Small,2.9,4,A4,X,13.5,10.1,12.0,24,276,,,CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,7.0,565.0,201.0,195.0,330,2647.0,132.0,251.0,46.0,95.0,133.0,100.0,135.0,175.0,171.0,51/49
2011,Chevrolet,Colorado 4WD,Pickup truck: Small,2.9,4,M5,X,13.2,9.6,11.6,24,267,,,CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,7.0,565.0,201.0,195.0,330,2647.0,132.0,251.0,46.0,95.0,133.0,100.0,135.0,175.0,171.0,51/49
2011,Chevrolet,Colorado 4WD,Pickup truck: Small,3.7,5,A4,X,14.5,10.6,12.7,22,292,,,CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,7.0,565.0,201.0,195.0,330,2647.0,132.0,251.0,46.0,95.0,133.0,100.0,135.0,175.0,171.0,51/49
2011,Chevrolet,Colorado 4WD,Pickup truck: Small,5.3,8,A4,X,17.0,12.2,14.9,19,343,,,CHEVROLET,SUBURBAN 1500 4DR SUV 4WD,7.0,565.0,201.0,195.0,330,2647.0,132.0,251.0,46.0,95.0,133.0,100.0,135.0,175.0,171.0,51/49
